shortcode,post_date,post_url,display_url,like_and_view_counts_disabled,likes,is_paid_partnership,location,city,exact_city_match,lattitude,longitude,geo_city,geo_state,geo_country,is_video,is_verified,is_private,img_path,img_lables,img_lable_scores
CXtG4_yImy8,12/20/2021,https://www.instagram.com/p/CXtG4_yImy8/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269049600_884485412262166_7610858672860626199_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=uuFqrJmG-WIAX8glat5&tn=0Yxm5w19UIm713Vj&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8WcPnxezVagIaypvfqHlQzxQIn6m5FO7wDVJGeUu9yxQ&oe=61C6A752&_nc_sid=83d603,False,2,False,"Rome, Italy","Rome, Italy",True,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXtG4_yImy8.jpg,christmas-tree christmas-ornament branch holiday-ornament christmas-decoration evergreen red woody-plant christmas wood,"[['Christmas-tree', 0.9749960899353027], ['Christmas-ornament', 0.9244502186775208], ['Branch', 0.8725841045379639], ['Holiday-ornament', 0.8609230518341064], ['Christmas-decoration', 0.8506145477294922], ['Evergreen', 0.8271270990371704], ['Red', 0.8234493136405945], ['Woody-plant', 0.8035539388656616], ['Christmas', 0.788386344909668], ['Wood', 0.7834476232528687]]"
CXtFwxFMaYt,12/20/2021,https://www.instagram.com/p/CXtFwxFMaYt/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/269640210_208554201466747_493062642654691268_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=V2cAgFCmna8AX9LaVuK&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT89YAtRl9WoHm6ORBqcAo7Hbw2SoY9BSdNvIAqHEmJHSg&oe=61C6B552&_nc_sid=83d603,False,6,False,Villa Zuccaro Taormina,Taormina,False,37.852064,15.286985,Taormina,SICILY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXtFwxFMaYt.jpg,sky window cloud building door facade city wood brick urban-design,"[['Sky', 0.9560243487358093], ['Window', 0.9344971179962158], ['Cloud', 0.8730726838111877], ['Building', 0.8552854657173157], ['Door', 0.8057268857955933], ['Facade', 0.7758235335350037], ['City', 0.769039511680603], ['Wood', 0.727029025554657], ['Brick', 0.7210602164268494], ['Urban-design', 0.720455527305603]]"
CXtF9ofNNk9,12/20/2021,https://www.instagram.com/p/CXtF9ofNNk9/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269692687_450130333154475_5622679000492338474_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=bf9iDwVMhicAX9_A5LH&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-ktwrutuAY_n9MF5mz6dNHzXT8VXYNlKwNQAAhe5s6-g&oe=61C8687E&_nc_sid=83d603,False,35,False,"Florence, Italy","Florence, Italy",True,43.769871,11.255576,Florence,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXtF9ofNNk9.jpg,plant people-in-nature leaf tree branch wood sunlight grass natural-landscape happy,"[['Plant', 0.9546595215797424], ['People-in-nature', 0.9145937561988831], ['Leaf', 0.8976973295211792], ['Tree', 0.8909782767295837], ['Branch', 0.8817306160926819], ['Wood', 0.8707722425460815], ['Sunlight', 0.8420246243476868], ['Grass', 0.8348721861839294], ['Natural-landscape', 0.8341332674026489], ['Happy', 0.8245734572410583]]"
CXtF7fOM4GY,12/20/2021,https://www.instagram.com/p/CXtF7fOM4GY/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269716879_1012009582711520_9020879784038159753_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8MqEEUSUdkwAX9Hoj-C&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-8ktkA0a9sYz4ENTfOyZwh0aEmZZjb5eFFufSAwC_GIQ&oe=61CCEC7D&_nc_sid=83d603,False,778,False,Italy,,False,43.524673,12.1605,,,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXtF7fOM4GY.jpg,water cloud sky mountain plant building highland coastal-and-oceanic-landforms terrain lake,"[['Water', 0.9798529744148254], ['Cloud', 0.9700160622596741], ['Sky', 0.950404942035675], ['Mountain', 0.9134777188301086], ['Plant', 0.9079917073249817], ['Building', 0.9049232602119446], ['Highland', 0.8658639192581177], ['Coastal-and-oceanic-landforms', 0.8483896851539612], ['Terrain', 0.8285749554634094], ['Lake', 0.8274393081665039]]"
CXqN2q0L7bu,12/19/2021,https://www.instagram.com/p/CXqN2q0L7bu/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/268769726_4681111121925705_2898162082810037551_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=rR5SgwtXMhwAX-wBqKw&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9JRlRutvQPfRkYAKNT7eCs-Etc8NSjQqvtOpI27aNtfg&oe=61C77EFC&_nc_sid=83d603,False,158,False,Basilica Santuario S. Maria de Finibus Terrae - Leuca,Leuca,False,40.5729,17.78958,Mesagne,Puglia,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXqN2q0L7bu.jpg,lighthouse building sky cloud light tower water window wall art,"[['Lighthouse', 0.9728232622146606], ['Building', 0.9548817276954651], ['Sky', 0.9525778889656067], ['Cloud', 0.9499635100364685], ['Light', 0.9110896587371826], ['Tower', 0.8880120515823364], ['Water', 0.8735904097557068], ['Window', 0.8686294555664062], ['Wall', 0.809296190738678], ['Art', 0.7901355028152466]]"
CXoNSUjKlpz,12/18/2021,https://www.instagram.com/p/CXoNSUjKlpz/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/268863933_593632621720145_6614610143741807497_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=xjgvWDv7UPEAX9pFylK&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_4xtQb4ONjAJ4nv2PfugXT1nYya8BLFkEoSK_GxRNaKw&oe=61C6A249&_nc_sid=83d603,False,268,False,Bologna Centro Storico,"Bologna, Italy",False,44.493671,11.343035,Bologna,EMILIA-ROMAGNA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoNSUjKlpz.jpg,sky cloud building window road-surface travel leisure city urban-design flooring,"[['Sky', 0.9672890305519104], ['Cloud', 0.8767443895339966], ['Building', 0.8504509925842285], ['Window', 0.8323404788970947], ['Road-surface', 0.8250553011894226], ['Travel', 0.8135223984718323], ['Leisure', 0.7672289609909058], ['City', 0.7660902738571167], ['Urban-design', 0.7500973343849182], ['Flooring', 0.7467669248580933]]"
CXoMW7DsLOU,12/18/2021,https://www.instagram.com/p/CXoMW7DsLOU/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/269657796_635202917925831_8430651451620395192_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=103&_nc_ohc=2aJQTfwYGMcAX90LtX2&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-y00fgKBI-Vz7Z6ASUV64LSGCkQz8-FiSAuzLVLpTFGA&oe=61C55648&_nc_sid=83d603,False,3,False,Dolomites,"Ferrara, Italy",False,44.836797,11.619811,Ferrara,EMILIA-ROMAGNA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoMW7DsLOU.jpg,atmosphere plant sky natural-landscape larch snow branch tree twig wood,"[['Atmosphere', 0.9481807947158813], ['Plant', 0.945859432220459], ['Sky', 0.912589967250824], ['Natural-landscape', 0.8796288371086121], ['Larch', 0.8743178248405457], ['Snow', 0.8693954944610596], ['Branch', 0.8687621355056763], ['Tree', 0.8667362332344055], ['Twig', 0.8642455339431763], ['Wood', 0.8276445865631104]]"
CXoMPHUoqmi,12/18/2021,https://www.instagram.com/p/CXoMPHUoqmi/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/269340308_3011178932428134_2875927473032324450_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=106&_nc_ohc=U6vy0GQHbEIAX_WXJag&tn=yTA5Flul0y6J6zye&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8Kjg6irGBII6rHLeZE1ld1NmAwvHzgFZi_v8idzk1yig&oe=61C54DEC&_nc_sid=83d603,False,0,False,"Cavallino, Veneto, Italy","Cavallino, Veneto, Italy",True,45.480076,12.550725,Cavallino,VENETO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoMPHUoqmi.jpg,cloud water sky atmosphere afterglow fog natural-landscape dusk sunrise atmospheric-phenomenon,"[['Cloud', 0.9720039367675781], ['Water', 0.9550936818122864], ['Sky', 0.9546234011650085], ['Atmosphere', 0.9481807947158813], ['Afterglow', 0.8906416893005371], ['Fog', 0.88197261095047], ['Natural-landscape', 0.876939594745636], ['Dusk', 0.8389438986778259], ['Sunrise', 0.8245556950569153], ['Atmospheric-phenomenon', 0.8232141137123108]]"
CXoLZ6TMxQf,12/18/2021,https://www.instagram.com/p/CXoLZ6TMxQf/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/268563023_263983012392081_8862659844703169233_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=hSDHf5K1XhEAX9X3QS1&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8M1-Vw_f2a_IdEfimChxYDYrF92NWwJjsk3NekcEmK_A&oe=61C4CDE3&_nc_sid=83d603,False,3,False,Positano,Positano,True,40.628658,14.485496,Positano,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoLZ6TMxQf.jpg,flower plant fashion dress waist petal rose flower-arranging beauty event,"[['Flower', 0.9605296850204468], ['Plant', 0.9409498572349548], ['Fashion', 0.880574643611908], ['Dress', 0.8691251873970032], ['Waist', 0.8511199355125427], ['Petal', 0.8138178586959839], ['Rose', 0.7845938205718994], ['Flower-Arranging', 0.7778121829032898], ['Beauty', 0.7493119835853577], ['Event', 0.7351967096328735]]"
CXoLSaSIH7k,12/18/2021,https://www.instagram.com/p/CXoLSaSIH7k/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/268897211_667082191118764_1679041221463300215_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=AA2y65iQu9gAX9akLdY&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_h3AR4Ia3mO81cpOnXZAPLyU19yvyGrcBnSTSuqyiZSA&oe=61C4B850&_nc_sid=83d603,False,9,False,"Parma, Italy","Parma, Italy",True,44.801123,10.328508,Parma,EMILIA-ROMAGNA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoLSaSIH7k.jpg,window wood fixture building facade tints-and-shades water rectangle concrete reflection,"[['Window', 0.9339478611946106], ['Wood', 0.8808341026306152], ['Fixture', 0.8397583961486816], ['Building', 0.8293341398239136], ['Facade', 0.7810722589492798], ['Tints-and-shades', 0.773525059223175], ['Water', 0.7718414068222046], ['Rectangle', 0.7522149682044983], ['Concrete', 0.7027687430381775], ['Reflection', 0.6446699500083923]]"
CXoKLU8Igt-,12/18/2021,https://www.instagram.com/p/CXoKLU8Igt-/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/268870490_416685696555610_3462482120842600015_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=wqJN-bFLvDIAX_B-l1T&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_vvz2vFPDPJKTFx2w3GgVulTtEIOXmjIMWJda0U5zKKw&oe=61C4E75A&_nc_sid=83d603,False,15,False,"Florence, Italy","Florence, Italy",True,43.769871,11.255576,Florence,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoKLU8Igt-.jpg,sky christmas-tree building window plant christmas-ornament larch tree evergreen tower,"[['Sky', 0.9750348329544067], ['Christmas-tree', 0.9689103960990906], ['Building', 0.9609019756317139], ['Window', 0.9294546842575073], ['Plant', 0.9276071786880493], ['Christmas-ornament', 0.889447033405304], ['Larch', 0.8419309854507446], ['Tree', 0.8213716149330139], ['Evergreen', 0.8171460628509521], ['Tower', 0.7982078194618225]]"
CXoJUq9oi9-,12/18/2021,https://www.instagram.com/p/CXoJUq9oi9-/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269189694_498492894767896_3130299515102352563_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=fP7J76TJB6kAX9kKJE2&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT__DR27ODO223dKdtE3wUjSR-3j1x_R05t4WkH6TD6X_w&oe=61C46008&_nc_sid=83d603,False,61,False,"Assisi Cittá Della Pace .""","Assisi, Italy",False,43.071195,12.614667,Assisi,UMBRIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoJUq9oi9-.jpg,cloud sky building window city facade street-light metropolis dusk house,"[['Cloud', 0.9715012311935425], ['Sky', 0.9670549631118774], ['Building', 0.8691011667251587], ['Window', 0.8116476535797119], ['City', 0.7719565629959106], ['Facade', 0.7691600918769836], ['Street-light', 0.7650632262229919], ['Metropolis', 0.753332257270813], ['Dusk', 0.7112129926681519], ['House', 0.7012541890144348]]"
CXoJ3gZsZLW,12/18/2021,https://www.instagram.com/p/CXoJ3gZsZLW/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/e35/269658772_4971230639595313_1206900315542073753_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tfkKg9LD8c4AX-XCfWb&tn=yTA5Flul0y6J6zye&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9TK65BrB0_R9DHx_uIOwhhNtrNKKyo0Tzsh2R2WHAiQw&oe=61C5B55A&_nc_sid=83d603,False,5,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoJ3gZsZLW.jpg,cloud sky plant window building natural-landscape tree land-lot house grass,"[['Cloud', 0.9735634922981262], ['Sky', 0.9735094904899597], ['Plant', 0.960635781288147], ['Window', 0.9330675601959229], ['Building', 0.9255257248878479], ['Natural-landscape', 0.8896068930625916], ['Tree', 0.883251965045929], ['Land-lot', 0.850784182548523], ['House', 0.8205192685127258], ['Grass', 0.8074824213981628]]"
CXoIx-XMKQx,12/18/2021,https://www.instagram.com/p/CXoIx-XMKQx/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269334018_1019119605316350_5733265877728733881_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=106&_nc_ohc=nn7pqreXI2wAX85TSbI&tn=yTA5Flul0y6J6zye&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-eI674ddg1e7TpYwM_2VNBelBq_zqBTCjs9UxeVcGq5A&oe=61C40013&_nc_sid=83d603,False,11,False,"Trevi Fountain, Rome","Florence, Italy",False,43.769871,11.255576,Florence,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoIx-XMKQx.jpg,water cloud sky blue building nature azure lake sculpture leisure,"[['Water', 0.9803189635276794], ['Cloud', 0.9705964922904968], ['Sky', 0.944327712059021], ['Blue', 0.930627703666687], ['Building', 0.9220232367515564], ['Nature', 0.8995869159698486], ['Azure', 0.8930062055587769], ['Lake', 0.7959073781967163], ['Sculpture', 0.78975510597229], ['Leisure', 0.7860193848609924]]"
CXoHaG-q4oD,12/18/2021,https://www.instagram.com/p/CXoHaG-q4oD/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/268693702_110621711369718_3682901845062000397_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=106&_nc_ohc=g31tpVpmbswAX88VsA_&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-TMpmo79xN_eTWRqlzN0Pt4xN0pDSTtImzGemLP1uRBQ&oe=61C5BABF&_nc_sid=83d603,False,12,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoHaG-q4oD.jpg,sky mountain azure natural-landscape snow slope highland glacial-landform freezing terrain,"[['Sky', 0.9757347702980042], ['Mountain', 0.9565210342407227], ['Azure', 0.8964142799377441], ['Natural-landscape', 0.8890693187713623], ['Snow', 0.878507673740387], ['Slope', 0.874311089515686], ['Highland', 0.8448194861412048], ['Glacial-landform', 0.8363116979598999], ['Freezing', 0.8339417576789856], ['Terrain', 0.8225993514060974]]"
CXoHYbJMc6L,12/18/2021,https://www.instagram.com/p/CXoHYbJMc6L/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269400410_602819411028593_5436460492318439811_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=KZ8Mx9Bj5JwAX_0C45p&tn=yTA5Flul0y6J6zye&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_IBcfL7FjlKxcSvRizteRNyqbMdufu0p6DuMAlXvvPhw&oe=61C5865E&_nc_sid=83d603,False,2,False,Terrazza Celè,Positano,False,40.628658,14.485496,Positano,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoHYbJMc6L.jpg,table tableware water plant property drinkware dishware green plate azure,"[['Table', 0.9648674130439758], ['Tableware', 0.9604395627975464], ['Water', 0.9599261283874512], ['Plant', 0.9508103728294373], ['Property', 0.9436631798744202], ['Drinkware', 0.9226547479629517], ['Dishware', 0.9080560207366943], ['Green', 0.9066557288169861], ['Plate', 0.897589385509491], ['Azure', 0.8972547650337219]]"
CXoHUHxs4jg,12/18/2021,https://www.instagram.com/p/CXoHUHxs4jg/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/268731667_4947862898599556_2817106534718115345_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=KxGp5qUMW_UAX9XwM0q&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_Gpj2ZmCYnaICfLq4PA-_jKXiKtyZMr9jGeyV9Hzg6dw&oe=61C48774&_nc_sid=83d603,False,10,False,Recanati Città dell'Infinito,Recanati,False,43.403509,13.548602,Recanati,MARCHE,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoHUHxs4jg.jpg,sky blue light azure lighting architecture purple tower clock building,"[['Sky', 0.9727387428283691], ['Blue', 0.9171679615974426], ['Light', 0.9107795357704163], ['Azure', 0.8982342481613159], ['Lighting', 0.8735455870628357], ['Architecture', 0.8675306439399719], ['Purple', 0.864852786064148], ['Tower', 0.8598031401634216], ['Clock', 0.8457663059234619], ['Building', 0.8368003964424133]]"
CXoHOgkKXO7,12/18/2021,https://www.instagram.com/p/CXoHOgkKXO7/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/268387305_657019675454399_1179052485473128729_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=111&_nc_ohc=YSSvZLuV8wcAX-U4kKA&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9VwHyio_wjszmmj6LlMZVdEepwyGONG9LK4Kg9g7c3zw&oe=61C51B8F&_nc_sid=83d603,True,-1,False,Luino,Luino,True,45.998908,8.739907,Luino,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoHOgkKXO7.jpg,orange sleeve flooring floor wood door shorts art paint t-shirt,"[['Orange', 0.8757969737052917], ['Sleeve', 0.8724026679992676], ['Flooring', 0.8413963913917542], ['Floor', 0.8321270942687988], ['Wood', 0.8272895812988281], ['Door', 0.7734962105751038], ['Shorts', 0.758278489112854], ['Art', 0.7377537488937378], ['Paint', 0.7337183952331543], ['T-shirt', 0.7242295145988464]]"
CXoHIAyOydN,12/18/2021,https://www.instagram.com/p/CXoHIAyOydN/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269675358_617456022835284_5433170615464808098_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Fq3slJWPjOIAX_0MPEb&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8oeOvMpQG02ASMzjSD-3PpLKsVt2vgdQ6yjKccdW3M6g&oe=61C4E3D8&_nc_sid=83d603,False,3,False,"Naples, Italy","Naples, Italy",True,40.844116,14.2423,Naples,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoHIAyOydN.jpg,wood floor flooring art fashion-design waist formal-wear stairs event performing-arts,"[['Wood', 0.8561838269233704], ['Floor', 0.8084911108016968], ['Flooring', 0.7906405329704285], ['Art', 0.7883387804031372], ['Fashion-design', 0.7880029678344727], ['Waist', 0.7789170145988464], ['Formal-wear', 0.7301875352859497], ['Stairs', 0.7138330936431885], ['Event', 0.7018442749977112], ['Performing-arts', 0.70046067237854]]"
CXoHBRcMiJ4,12/18/2021,https://www.instagram.com/p/CXoHBRcMiJ4/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269228063_3754397658119314_2987502148757876712_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=jxLHUDCwOsUAX_cGJKz&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_3iYeqG7kGlyZct5Z7Hfi0ekfTjYcaUtTBguEgyrUCmQ&oe=61CD6A84&_nc_sid=83d603,False,327,False,San Mamete di Valsolda,Laglio,False,45.880967,9.138031,Laglio,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoHBRcMiJ4.jpg,water sky atmosphere water-resources mountain afterglow cloud natural-landscape plant highland,"[['Water', 0.9762606620788574], ['Sky', 0.9748671650886536], ['Atmosphere', 0.9481807947158813], ['Water-resources', 0.9471692442893982], ['Mountain', 0.9459130764007568], ['Afterglow', 0.9108734726905823], ['Cloud', 0.9050793647766113], ['Natural-landscape', 0.8906745314598083], ['Plant', 0.8866174221038818], ['Highland', 0.8723142147064209]]"
CXoGj3uqtU9,12/18/2021,https://www.instagram.com/p/CXoGj3uqtU9/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/268256548_617552022826571_8907415078335002091_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=111&_nc_ohc=mMqMnr1cZywAX9BE6UK&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_v4fkw-n99xEvDrn50FjnSQbw-7xGvNw_TpKV96Aczkg&oe=61C410E4&_nc_sid=83d603,False,22,False,"Milan, Italy","Milan, Italy",True,45.466797,9.190498,Milan,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoGj3uqtU9.jpg,water sky fog atmospheric-phenomenon grey tree vehicle urban-design road-surface calm,"[['Water', 0.9649991989135742], ['Sky', 0.9621709585189819], ['Fog', 0.8826022744178772], ['Atmospheric-phenomenon', 0.8521286249160767], ['Grey', 0.8426661491394043], ['Tree', 0.8332602381706238], ['Vehicle', 0.7943086624145508], ['Urban-design', 0.7672815918922424], ['Road-surface', 0.7637395262718201], ['Calm', 0.7525812983512878]]"
CXoGXC_o2r2,12/18/2021,https://www.instagram.com/p/CXoGXC_o2r2/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/269519539_128176739660147_5870446332310661370_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=111&_nc_ohc=10CSh-9pXpwAX9btQhc&tn=yTA5Flul0y6J6zye&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_QWkdt4kwyX8ZSLK-PgbVpQ9pMlhHK18ywMvAcLzoeEA&oe=61C5716D&_nc_sid=83d603,False,10,False,Restoran Pizza Fabrika Centar,,False,38.49752,31.25923,Afyonkarahisar Merkez,,TR,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoGXC_o2r2.jpg,tableware food dishware drinkware saucer cup recipe ingredient serveware soup,"[['Tableware', 0.9711129665374756], ['Food', 0.9602994322776794], ['Dishware', 0.9312359094619751], ['Drinkware', 0.9307639002799988], ['Saucer', 0.9079058766365051], ['Cup', 0.8969675898551941], ['Recipe', 0.8768005967140198], ['Ingredient', 0.8642011284828186], ['Serveware', 0.8640847206115723], ['Soup', 0.8483963012695312]]"
CXoGF3WAfs-,12/18/2021,https://www.instagram.com/p/CXoGF3WAfs-/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/268199192_1077384073088396_8614720905592462403_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=J2DIBELzOJ8AX_qI3mM&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-AhLxlTWMVrdFUt-JRSvtg58UC0WDdQGfhVzcaf8NLvA&oe=61C3F32D&_nc_sid=83d603,False,25,False,"Rome, Italy","Rome, Italy",True,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoGF3WAfs-.jpg,glasses hairstyle photograph vision-care sunglasses white human dress-shirt water fashion,"[['Glasses', 0.9778836965560913], ['Hairstyle', 0.9509009122848511], ['Photograph', 0.9416463375091553], ['Vision-care', 0.9283648729324341], ['Sunglasses', 0.9274618029594421], ['White', 0.9218882322311401], ['Human', 0.9031209349632263], ['Dress-shirt', 0.8958171010017395], ['Water', 0.8942656517028809], ['Fashion', 0.8936702609062195]]"
CXoFtAuM6DF,12/18/2021,https://www.instagram.com/p/CXoFtAuM6DF/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/269440586_297345425684361_3493227477826520004_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=cQq954luhFoAX_KRKzG&tn=yTA5Flul0y6J6zye&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9-zc_AzeYHhwLNKdvxNl8IIi6T5Jh_LUQamsX0qgKz1g&oe=61C3ED4A&_nc_sid=83d603,False,5,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXoFtAuM6DF.jpg,white light blue product automotive-lighting grille gadget font line communication-device,"[['White', 0.9218603372573853], ['Light', 0.9120298624038696], ['Blue', 0.9098906517028809], ['Product', 0.9075930118560791], ['Automotive-lighting', 0.8674142956733704], ['Grille', 0.8643546104431152], ['Gadget', 0.8477330207824707], ['Font', 0.8384601473808289], ['Line', 0.8216087818145752], ['Communication-Device', 0.8198110461235046]]"
